,PAR,date
2500,1010.0,4/10/15 16:00
2501,549.3333332999999,4/10/15 16:30
2502,494.7,4/10/15 17:00
2503,198.2833333,4/10/15 17:30
2504,44.80833333,4/10/15 18:00
2505,2.0131666669999997,4/10/15 18:30
2506,0.376166667,4/10/15 19:00
2507,0.376666667,4/10/15 19:30
2508,0.374333333,4/10/15 20:00
2509,0.3745,4/10/15 20:30
2510,0.377333333,4/10/15 21:00
2511,0.373,4/10/15 21:30
2512,0.373166667,4/10/15 22:00
2513,0.375333333,4/10/15 22:30
2514,0.377333333,4/10/15 23:00
2515,0.372666667,4/10/15 23:30
2516,0.373833333,4/11/15 0:00
2517,0.372666667,4/11/15 0:30
2518,0.370333333,4/11/15 1:00
2519,0.370833333,4/11/15 1:30
2520,0.369166667,4/11/15 2:00
2521,0.370833333,4/11/15 2:30
2522,0.370333333,4/11/15 3:00
2523,0.3685,4/11/15 3:30
2524,0.370666667,4/11/15 4:00
2525,0.3715,4/11/15 4:30
2526,0.370833333,4/11/15 5:00
2527,0.367833333,4/11/15 5:30
2528,9.284166667000001,4/11/15 6:00
2529,136.2633333,4/11/15 6:30
2530,237.56666669999998,4/11/15 7:00
2531,476.05,4/11/15 7:30
2532,399.3666667,4/11/15 8:00
2533,476.15,4/11/15 8:30
2534,1159.116667,4/11/15 9:00
2535,1667.333333,4/11/15 9:30
2536,916.15,4/11/15 10:00
2537,803.8,4/11/15 10:30
2538,1773.483333,4/11/15 11:00
2539,2084.166667,4/11/15 11:30
2540,2227.5,4/11/15 12:00
2541,2089.333333,4/11/15 12:30
2542,1863.1666670000002,4/11/15 13:00
2543,1738.0,4/11/15 13:30
2544,1712.8333329999998,4/11/15 14:00
2545,1429.333333,4/11/15 14:30
2546,1488.666667,4/11/15 15:00
2547,1290.0,4/11/15 15:30
2548,795.5833332999999,4/11/15 16:00
2549,462.9833333000001,4/11/15 16:30
2550,287.0833333,4/11/15 17:00
2551,144.275,4/11/15 17:30
2552,35.41333333,4/11/15 18:00
2553,1.5165,4/11/15 18:30
2554,0.3725,4/11/15 19:00
2555,0.372333333,4/11/15 19:30
2556,0.369833333,4/11/15 20:00
2557,0.3685,4/11/15 20:30
2558,0.373166667,4/11/15 21:00
2559,0.371333333,4/11/15 21:30
2560,0.372166667,4/11/15 22:00
2561,0.3695,4/11/15 22:30
2562,0.372666667,4/11/15 23:00
2563,0.372666667,4/11/15 23:30
2564,0.368666667,4/12/15 0:00
